name,featureType,code,lat,lng
Dobbs Islets,Islets,2308,52.596111,-129.1625
Doctor Islets,Islets,2308,50.65,-126.288056
Dodd Islets,Islets,2308,52.511944,-128.440278
Donald Islets,Islets,2308,50.2275,-127.793889
Double Islets,Islets,2308,54.960833,-129.947778
Draper Islets,Islets,2308,52.586944,-128.758611
Dyer Islets,Islets,2308,51.484167,-127.749722
Edsall Islets,Islets,2308,50.4325,-125.500278
Eik Islets,Islets,2308,49.125556,-125.826389
Evening Islets,Islets,2308,52.268056,-128.323333
Everard Islets,Islets,2308,50.889722,-127.035556
Expedition Islets,Islets,2308,50.104722,-127.240556
Faber Islets,Islets,2308,48.891389,-125.301111
Factor Islets,Islets,2308,52.416111,-128.435833
Farmer Islets,Islets,2308,50.495833,-127.658056
Fegen Islets,Islets,2308,49.532222,-124.383056
Fire Islets,Islets,2308,51.470278,-127.731667
Fog Islets,Islets,2308,50.698889,-126.683889
Food Islets,Islets,2308,48.918889,-125.477222
Foote Islets,Islets,2308,52.266944,-128.275
Frigon Islets,Islets,2308,50.4175,-127.488056
Geer Islets,Islets,2308,48.929722,-125.111944
Gnarled Islets,Islets,2308,51.285556,-127.627222
Gnat Islets,Islets,2308,51.935556,-128.082778
Goat Islets,Islets,2308,50.506944,-125.600833
Grebe Islets,Islets,2308,49.341667,-123.273333
Green Islets,Islets,2308,55.626944,-130.101111
Grey Islets,Islets,2308,51.466389,-127.745833
Guide Islets,Islets,2308,50.080833,-125.017778
Hail Islets,Islets,2308,50.607222,-126.573333
Half Moon Islets,Islets,2308,50.328889,-127.880556
Havannah Islets,Islets,2308,50.536389,-126.250833
Haystock Islets,Islets,2308,48.379722,-123.505
Heather Islets,Islets,2308,50.085278,-125.032222
Holford Islets,Islets,2308,50.731389,-126.806667
Holmes Islets,Islets,2308,51.096944,-127.4725
Hoskins Islets,Islets,2308,52.537222,-131.5475
Hunt Islets,Islets,2308,50.470833,-128.030833
Isnor Islets,Islets,2308,53.572778,-130.554167
Java Islets,Islets,2308,48.760556,-123.114167
Jewsbury Islets,Islets,2308,53.5875,-130.554444
Kawas Islets,Islets,2308,52.639444,-131.418056
Keith Islets,Islets,2308,50.918056,-127.132222
King Islets,Islets,2308,48.806111,-123.205278
King Islets,Islets,2308,50.163056,-125.143889
Kirshaw Islets,Islets,2308,49.175,-125.784444
Kunechin Islets,Islets,2308,49.620278,-123.804444
Kutcous Islets,Islets,2308,49.246111,-126.075556
Lamb Islets,Islets,2308,49.549167,-123.765833
Lawrence Islets,Islets,2308,49.213333,-126.0725
Leeke Islets,Islets,2308,49.225833,-126.05
Letts Islets,Islets,2308,53.751389,-130.413056
Lion Islets,Islets,2308,48.900278,-123.335278
Lomgon Islets,Islets,2308,52.777778,-132.095
Magin Islets,Islets,2308,50.871667,-126.635833
Maltby Islets,Islets,2308,49.236111,-125.767778
Mamin Islets,Islets,2308,53.628611,-132.319167
Martin Islets,Islets,2308,50.6575,-126.235833
Maze Islets,Islets,2308,51.4725,-127.74
McBey Islets,Islets,2308,49.121389,-125.815833
McKinn Islets,Islets,2308,49.254167,-126.055278
McQuarrie Islets,Islets,2308,49.901111,-127.224722
Meade Islets,Islets,2308,48.926111,-125.120556
Midgham Islets,Islets,2308,50.472778,-125.774722
Mist Islets,Islets,2308,50.551667,-126.272778
Moresby Islets,Islets,2308,52.968056,-132.353889
Morning Islets,Islets,2308,50.661667,-126.656667
Mosquito Islets,Islets,2308,51.834444,-128.163889
Mouse Islets,Islets,2308,50.078889,-125.229167
Naden Islets,Islets,2308,54.390278,-130.259444
Naiad Islets,Islets,2308,51.026111,-127.689444
Nares Islets,Islets,2308,54.469444,-130.859444
Nest Islets,Islets,2308,52.294167,-131.125833
Noble Islets,Islets,2308,50.820278,-127.590556
North East Islets,Islets,2308,48.328611,-123.604167
O'Leary Islets,Islets,2308,50.101944,-127.649444
Ohala Islets,Islets,2308,53.6525,-132.381389
Orwig Islets,Islets,2308,54.132778,-130.060556
Paige Islets,Islets,2308,50.148333,-124.677778
Parkin Islets,Islets,2308,54.629444,-130.466111
Peatt Islets,Islets,2308,52.978333,-129.601389
Pellow Islets,Islets,2308,48.724722,-123.357778
Pering Islets,Islets,2308,50.635278,-126.646667
Petrel Islets,Islets,2308,53.708889,-130.140556
Pigot Islets,Islets,2308,48.887222,-125.391944
Pill Islets,Islets,2308,50.10,-124.992778
Pip Islets,Islets,2308,53.689167,-132.948333
Powell Islets,Islets,2308,50.040278,-124.8675
Principe Islets,Islets,2308,53.245556,-129.628889
Ragged Islets,Islets,2308,49.026389,-123.696111
Red Islets,Islets,2308,48.815556,-123.354444
Reid Islets,Islets,2308,51.018056,-127.691389
Rest Islets,Islets,2308,50.662778,-126.021667
Richard Islets,Islets,2308,50.899722,-127.443056
Ridge Islets,Islets,2308,50.645556,-126.591667
Ridout Islets,Islets,2308,49.151111,-125.714722
Roar Islets,Islets,2308,52.286111,-128.384444
Roberson Islets,Islets,2308,52.314167,-127.971944
Rocky Islets,Islets,2308,50.328056,-125.440278
Rose Islets,Islets,2308,49.008333,-123.643889
Ross Islets,Islets,2308,48.87,-125.160833
Ross Islets,Islets,2308,53.675556,-132.398889
Rough Islets,Islets,2308,50.6075,-126.672778
San Jose Islets,Islets,2308,48.900833,-125.055
Sarah Islets,Islets,2308,50.595556,-126.667778
Seal Islets,Islets,2308,49.626667,-124.850556
Sechelt Islets,Islets,2308,49.740278,-123.898056
Seegay Islets,Islets,2308,53.621389,-132.415556
Shelter Islets,Islets,2308,49.401389,-123.478056
Shot Islets,Islets,2308,49.233333,-126.051667
Sinnett Islets,Islets,2308,52.540833,-129.336389
Sisters Islets,Islets,2308,49.486389,-124.434722
Skirmish Islets,Islets,2308,50.113056,-127.570556
South East Islets,Islets,2308,48.325833,-123.604722
South West Islets,Islets,2308,48.327222,-123.610556
Stansung Islets,Islets,2308,52.733611,-131.611944
Star Islets,Islets,2308,50.598889,-126.6875
Steilta Islets,Islets,2308,53.634167,-132.400278
Stockade Islets,Islets,2308,52.565278,-128.508889
Stove Islets,Islets,2308,50.100278,-125.0025
Stud Islets,Islets,2308,48.943889,-125.096667
Stunted Islets,Islets,2308,51.471667,-127.758333
Surf Islets,Islets,2308,51.280833,-127.708056
Surgeon Islets,Islets,2308,50.89,-126.871944
Susan Islets,Islets,2308,50.069444,-124.703889
Sutton Islets,Islets,2308,49.761667,-123.936389
Three Islets,Islets,2308,50.053889,-124.913056
Tian Islets,Islets,2308,53.753611,-133.086111
Tortoise Islets,Islets,2308,48.716389,-123.368056
Trade Islets,Islets,2308,53.452222,-129.933056
Tree Islets,Islets,2308,50.983056,-127.712222
Tuft Islets,Islets,2308,52.703889,-131.410556
Twin Islets,Islets,2308,50.698889,-126.843889
Vigilant Islets,Islets,2308,50.083333,-125.245
Volcanic Islets,Islets,2308,49.942222,-127.263056
Wall Islets,Islets,2308,52.733611,-129.301944
Wastell Islets,Islets,2308,50.549722,-126.817222
Western Islets,Islets,2308,50.620278,-126.699444
Whaler Islets,Islets,2308,49.226111,-126.066667
White Cliff Islets,Islets,2308,50.6525,-126.729444
White Islets,Islets,2308,49.4175,-123.711389
White Islets,Islets,2308,54.635278,-130.917778
Wingen Islets,Islets,2308,49.168611,-125.673056
Wollan Islets,Islets,2308,49.169722,-125.653611
Wood Islets,Islets,2308,49.197222,-125.786389
Hart Group,Group (1),2319,51.954722,-128.109722
La Croix Group,Group (1),2319,49.150833,-126.001944
Lyte Group,Group (1),2319,51.814722,-128.239722
Raynor Group,Group (1),2319,50.881667,-127.228611
Adamant Range,Range (2),2700,51.783204,-117.867853
Akie Range,Range (2),2700,57.116529,-124.884952
Anstey Range,Range (2),2700,51.249857,-118.801204
Ashington Range,Range (2),2700,55.166429,-130.00171
Atna Range,Range (2),2700,55.899808,-127.501659
Atsutla Range,Range (2),2700,59.266481,-131.351959
Axelgold Range,Range (2),2700,56.033162,-126.084949
Babine Range,Range (2),2700,55.266468,-127.251624
Badshot Range,Range (2),2700,50.666534,-117.334473
Bait Range,Range (2),2700,55.633333,-126.483333
Baker Range,Range (2),2700,51.149755,-127.551484
Ball Range,Range (2),2700,51.149883,-116.017772
Bare Top Range,Range (2),2700,53.566415,-129.601632
Barricade Range,Range (2),2700,59.533235,-125.585094
Bastion Range,Range (2),2700,50.199809,-122.567967
Batchelor Range,Range (2),2700,50.782778,-120.386667
Battle Range,Range (2),2700,50.916536,-117.334479
Battle of Britain Range,Range (2),2700,58.249881,-125.085011
Bazalgette Range,Range (2),2700,50.666443,-125.584742
Beady Range,Range (2),2700,58.83316,-129.901883
Beaufort Range,Range (2),2700,49.433113,-124.901353
Beaverdell Range,Range (2),2700,49.583178,-118.951168
Beaverfoot Range,Range (2),2700,51.133211,-116.63446
Bedded Range,Range (2),2700,49.51649,-121.051234
Bedingfield Range,Range (2),2700,49.349768,-125.834712
Bell Range,Range (2),2700,54.016407,-130.568347
Bendor Range,Range (2),2700,50.766479,-122.567983
Bennett Range,Range (2),2700,59.916438,-134.985456
"Bishops Range, The",Range (2),2700,51.133203,-117.417821
Blackwater Range,Range (2),2700,51.683208,-117.367833
Blue Range,Range (2),2700,50.798611,-115.541667
Bonanza Range,Range (2),2700,50.349762,-126.668099
Bonnington Range,Range (2),2700,49.233192,-117.45111
Bornite Range,Range (2),2700,54.599779,-128.25163
Boundary Range,Range (2),2700,57.083098,-131.851859
Bow Range,Range (2),2700,51.333216,-116.284453
Brisco Range,Range (2),2700,50.833213,-116.151103
Britannia Range,Range (2),2700,49.533133,-123.201303
Bunster Range,Range (2),2700,50.066452,-124.618028
Burnaby Range,Range (2),2700,53.533082,-129.601631
Burniston Range,Range (2),2700,55.633102,-130.00173
Butler Range,Range (2),2700,56.449853,-124.751586
Cadwallader Range,Range (2),2700,50.633144,-122.634648
Calliope Range,Range (2),2700,50.816428,-126.884787
Cambria Range,Range (2),2700,55.933114,-129.501727
Camelsfoot Range,Range (2),2700,51.133333,-122.283333
Cameron Range,Range (2),2700,53.61637,-132.835066
Cantilever Range,Range (2),2700,50.183152,-121.701272
Cape Range,Range (2),2700,51.499753,-127.918173
Carbonate Range,Range (2),2700,50.983205,-117.084472
Caren Range,Range (2),2700,49.633125,-123.901327
Cariboo Heart Range,Range (2),2700,56.049827,-126.251622
Caribou Range,Range (2),2700,59.749909,-125.435099
Carlo Range,Range (2),2700,53.399741,-130.001638
Catface Range,Range (2),2700,49.266433,-125.968047
Cayoosh Range,Range (2),2700,50.499813,-122.367969
Chechidla Range,Range (2),2700,58.249775,-132.585277
Cheja Range,Range (2),2700,58.083107,-132.501932
Chikamin Range,Range (2),2700,53.40,-127.083333
Chismore Range,Range (2),2700,53.983077,-130.268336
Christina Range,Range (2),2700,49.499851,-118.334479
Clachnacudainn Range,Range (2),2700,51.083196,-118.101176
Clark Range,Range (2),2700,49.183219,-114.384339
Clear Range,Range (2),2700,50.616488,-121.701284
Clendinning Range,Range (2),2700,50.416462,-123.918016
Colville Range,Range (2),2700,50.949764,-126.768121
Conical Range,Range (2),2700,51.083094,-127.084801
Connelly Range,Range (2),2700,56.249823,-126.751648
Copley Range,Range (2),2700,54.433333,-121.816667
Cormier Range,Range (2),2700,57.499856,-125.91834
Countess of Dufferin Range,Range (2),2700,53.533083,-129.534962
Crease Range,Range (2),2700,53.816375,-132.648957
Datlasaka Range,Range (2),2700,59.783073,-136.752173
Dawson Range,Range (2),2700,51.14987,-117.434488
Deserters Range,Range (2),2700,56.783192,-124.701598
Devils Range,Range (2),2700,49.833192,-117.684465
Dezaiko Range,Range (2),2700,54.166667,-121.083333
Dickson Range,Range (2),2700,50.866667,-123.10
Dogtooth Range,Range (2),2700,51.233207,-117.051144
Downie Range,Range (2),2700,50.416449,-125.034718
Driftwood Range,Range (2),2700,55.916485,-126.701632
Dunn Range,Range (2),2700,51.43318,-119.934581
Eaglenest Range,Range (2),2700,57.583149,-129.001787
Earle Range,Range (2),2700,49.818611,-123.779444
Eberts Range,Range (2),2700,53.193611,-129.211389
Edwards Range,Range (2),2700,52.206667,-126.212222
Elaho Range,Range (2),2700,50.549797,-123.834684
Elk Range,Range (2),2700,50.479167,-114.933333
Espee Range,Range (2),2700,56.958333,-125.716667
Esplanade Range,Range (2),2700,51.583205,-117.617839
Fannin Range,Range (2),2700,49.483333,-122.923611
Fawnie Range,Range (2),2700,53.266667,-125.05
Fishing Range,Range (2),2700,57.499849,-126.418358
Fitzsimmons Range,Range (2),2700,50.033138,-122.901307
Flathead Range,Range (2),2700,49.45,-114.60
Florence Range,Range (2),2700,59.366436,-134.352068
Florence Range,Range (2),2700,51.016425,-127.251471
Four Brothers Range,Range (2),2700,58.868333,-128.225833
Franklin Range,Range (2),2700,50.466429,-126.668103
Franklyn Range,Range (2),2700,50.467778,-125.646389
Fraser Range,Range (2),2700,51.099757,-127.418145
French Range,Range (2),2700,58.716482,-130.485231
Galton Range,Range (2),2700,49.066547,-114.951023
Gastineau Range,Range (2),2700,50.383118,-124.801376
Genevieve Range,Range (2),2700,49.749757,-126.85142
Georgina Range,Range (2),2700,50.663056,-126.326944
Germansen Range,Range (2),2700,55.625,-124.883333
Goat Range,Range (2),2700,50.216532,-117.251126
Gold Range,Range (2),2700,50.616525,-118.167833
Goose Range,Range (2),2700,52.699843,-121.251329
Gowlland Range,Range (2),2700,48.51646,-123.501286
Greenhills Range,Range (2),2700,50.166553,-114.917712
Groundhog Range,Range (2),2700,56.766478,-128.251723
Haihte Range,Range (2),2700,50.04976,-126.701425
Halifax Range,Range (2),2700,50.348611,-125.592778
Hankin Range,Range (2),2700,50.383093,-126.851439
Hermit Range,Range (2),2700,51.355556,-117.533333
High Rock Range,Range (2),2700,50.099888,-114.701036
Horseranch Range,Range (2),2700,59.36652,-128.81854
Hotailuh Range,Range (2),2700,58.249811,-130.168528
Howson Range,Range (2),2700,54.449784,-127.751608
Hozameen Range,Range (2),2700,49.249822,-121.001226
Hudson Bay Range,Range (2),2700,54.816667,-127.35
Hughes Range,Range (2),2700,49.633212,-115.467719
Hunters Range,Range (2),2700,50.783187,-118.784525
Hyne Range,Range (2),2700,52.483088,-128.351554
Ilgachuz Range,Range (2),2700,52.749797,-125.251464
Ingenika Range,Range (2),2700,56.683177,-125.712741
Itcha Range,Range (2),2700,52.666468,-124.834781
Jamieson Range,Range (2),2700,50.971389,-120.281944
Johnson Range,Range (2),2700,59.433119,-133.452041
Jordan Range,Range (2),2700,51.19986,-118.417857
Karmutzen Range,Range (2),2700,50.38,-127.012778
Kasalka Range,Range (2),2700,53.60,-127.45
Kingcome Range,Range (2),2700,50.916438,-126.134767
Kispiox Range,Range (2),2700,55.333127,-127.918315
Kitchen Range,Range (2),2700,51.86654,-117.667848
Kitlope Range,Range (2),2700,53.075,-127.683333
Klappan Range,Range (2),2700,57.249799,-129.751797
Knight Range,Range (2),2700,52.766413,-129.218257
Koeye Range,Range (2),2700,51.752778,-127.777778
Kokanee Range,Range (2),2700,49.833199,-117.001109
Kusawak Range,Range (2),2700,59.71641,-136.468826
Kwanika Range,Range (2),2700,55.466499,-125.134893
Kwun Yótasi Range,Range (2),2700,55.279167,-125.090278
Lardeau Range,Range (2),2700,50.533197,-117.584478
Laurie Range,Range (2),2700,59.416453,-133.33537
Lay Range,Range (2),2700,56.516507,-125.751624
Leckie Range,Range (2),2700,50.952778,-123.095833
Level Mountain Range,Range (2),2700,58.396111,-131.401667
Lewis Range,Range (2),2700,51.216425,-127.334813
Lina Range,Range (2),2700,59.516452,-133.535382
Lizard Range,Range (2),2700,49.433214,-115.167705
Longview Range,Range (2),2700,56.38312,-129.551749
Mabel Range,Range (2),2700,50.716523,-118.501181
MacGregor Range,Range (2),2700,49.383099,-126.018052
Macdonald Range,Range (2),2700,49.116549,-114.751017
Mackenzie Range,Range (2),2700,49.149773,-125.368026
Maitland Range,Range (2),2700,49.183105,-125.484697
Malton Range,Range (2),2700,52.6332,-119.067918
Marble Range,Range (2),2700,51.116667,-121.816667
Matthew Range,Range (2),2700,50.883098,-126.70145
McBride Range,Range (2),2700,50.016474,-122.667966
McConnell Range,Range (2),2700,56.799835,-126.584999
McGillivray Range,Range (2),2700,49.249876,-115.551047
McGregor Range,Range (2),2700,54.05,-121.283333
McKay Range,Range (2),2700,53.733043,-132.501727
Menatatuline Range,Range (2),2700,58.916459,-132.335306
Metsantan Range,Range (2),2700,57.549839,-127.268391
Midway Range,Range (2),2700,49.499847,-118.667823
Miriam Range,Range (2),2700,50.8331,-126.451441
Mitchell Range,Range (2),2700,50.833216,-115.834425
Mitchell Range,Range (2),2700,55.333333,-125.533333
Morice Range,Range (2),2700,54.066447,-127.668257
Mowdish Range,Range (2),2700,53.116667,-121.011111
Moyie Range,Range (2),2700,49.24987,-116.251071
Murphy Range,Range (2),2700,52.999749,-129.184931
Murray Range,Range (2),2700,55.391667,-122.575
Nakusp Range,Range (2),2700,50.133195,-117.534467
Namu Range,Range (2),2700,51.849757,-127.784848
Naval Anniversary Range,Range (2),2700,51.349794,-124.518063
Nechako Range,Range (2),2700,53.416667,-124.633333
Nelson Range,Range (2),2700,49.283196,-116.967762
Nicholl Range,Range (2),2700,51.09976,-127.134803
Niut Range,Range (2),2700,51.585,-124.717222
Noisy Range,Range (2),2700,59.549719,-137.68552
Norns Range,Range (2),2700,49.499856,-117.834462
O.K. Range,Range (2),2700,54.516445,-128.251627
Okanagan Range,Range (2),2700,49.083164,-120.167862
Ottertail Range,Range (2),2700,51.24988,-116.501125
Oweegee Range,Range (2),2700,56.666459,-129.501761
Palmer Range,Range (2),2700,53.063889,-121.308333
Pantheon Range,Range (2),2700,51.733333,-125.233333
Park Range,Range (2),2700,50.533187,-118.584512
Parker Range,Range (2),2700,49.949791,-124.051341
Pattullo Range,Range (2),2700,52.981944,-126.565556
Peak Range,Range (2),2700,57.533333,-126.783333
Pelham Range,Range (2),2700,48.933112,-124.884672
Pierce Range,Range (2),2700,49.616432,-126.101394
Pioneer Range,Range (2),2700,54.65,-121.283333
Poett Heights,Range (2),2700,48.860556,-124.988333
Potato Range,Range (2),2700,51.5875,-124.323333
Premier Range,Range (2),2700,52.749863,-119.551272
President Range,Range (2),2700,51.499881,-116.551133
Prince of Wales Range,Range (2),2700,50.323056,-125.784444
Purity Range,Range (2),2700,51.099869,-117.434487
Quanchus Range,Range (2),2700,53.55,-126.466667
Quinn Range,Range (2),2700,50.049882,-115.301056
Rainbow Mountain,Range (2),2700,51.32896,-124.534729
Rainbow Range,Range (2),2700,52.716456,-125.818148
Rainbow Range,Range (2),2700,53.049871,-119.051263
Ratchford Range,Range (2),2700,51.499859,-118.751209
Refugium Range,Range (2),2700,50.15,-127.766667
Richardson Range,Range (2),2700,52.683083,-128.901578
Robinson Range,Range (2),2700,50.883093,-127.084795
Rocher Déboulé Range,Range (2),2700,55.120833,-127.575
Rossland Range,Range (2),2700,49.183187,-117.901124
Ruby Range,Range (2),2700,50.099861,-117.63447
Ruby Range,Range (2),2700,57.749854,-126.41837
Russel Range,Range (2),2700,57.166518,-125.834989
Samuel Black Range,Range (2),2700,57.283333,-126.966667
San Christoval Range,Range (2),2700,52.616375,-131.834997
Sawback Range,Range (2),2700,57.583107,-131.885219
Sawtooth Range,Range (2),2700,50.68319,-118.417844
Scarped Range,Range (2),2700,50.333155,-121.484603
Scrip Range,Range (2),2700,51.899862,-118.834556
Sedlo Ti Range,Range (2),2700,55.403056,-125.146389
Selwyn Range,Range (2),2700,52.916535,-119.16793
Sentinel Range,Range (2),2700,58.99989,-125.651736
Septet Range,Range (2),2700,50.783209,-116.58445
Seymour Range,Range (2),2700,48.716453,-124.184645
Seymour Range,Range (2),2700,51.499856,-119.067887
Shulaps Range,Range (2),2700,50.899815,-122.434649
Shuswap Range,Range (2),2700,50.949853,-118.917867
Sibola Range,Range (2),2700,53.783333,-127.333333
Sicintine Range,Range (2),2700,56.124813,-127.334996
Sikanni Range,Range (2),2700,56.249828,-126.418303
Sir Donald Range,Range (2),2700,51.276667,-117.46
Sir Harry Range,Range (2),2700,50.997778,-126.901667
Sir Sandford Range,Range (2),2700,51.656667,-117.867778
Sitlika Range,Range (2),2700,55.775,-125.969444
